frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
28,4900,0.49,u022,-31000.0,-38413.69564037875,-7472.763435590896,-30940.932204787852,-30940.932204787852,-38413.70856823206,0.9999995821766965,4.178233035112555e-07,-0.1982946053108083,0,0.1086211852659624,0.3069157905767707
29,5000,0.5,u022,-31000.0,-38200.80230682794,-10152.886387108883,-28047.91591971906,-28047.91591971906,-38200.81656812984,0.9999994915384287,5.08461571235852e-07,-0.19775841801372063,0,0.11129371413046907,0.3090521321441897
30,5100,0.51,u022,-31000.0,-38276.72628750646,-3002.3579555396573,-35274.368331966805,-35274.368331966805,-38276.73762718143,0.9999996785295326,3.214704673015767e-07,-0.20392784964996838,0,0.11296467265322277,0.31689252230319115
31,5200,0.52,u022,-31000.0,-38332.117664551566,-10333.979962384648,-27998.137702166918,-27998.137702166918,-38332.13195120878,0.9999994897288247,5.10271175313548e-07,-0.2006760963968663,0,0.1140391514020951,0.3147152477989614
32,5300,0.53,u022,-31000.0,-38228.785938245215,-7641.016712618322,-30587.769225626893,-30587.769225626893,-38228.799015361954,0.9999995724727272,4.2752727280603864e-07,-0.20675354524372463,0,0.11383381670671681,0.32058736195044146
33,5400,0.54,u022,-31000.0,-38223.09115144666,-3414.136605220032,-34808.954546226625,-34808.954546226625,-38223.10264273886,0.9999996698756177,3.3012438227508767e-07,-0.21378751636134102,0,0.1106286597938736,0.3244161761552146
34,5500,0.55,u022,-31000.0,-38085.16691076246,-8332.52753302292,-29752.639377739542,-29752.639377739542,-38085.18035494179,0.9999995481353097,4.518646902762491e-07,-0.22191438321577456,0,0.10819962475797,0.33011400797374457
35,5600,0.56,u022,-31000.0,-38020.36827013822,-6518.135800404154,-31502.232469734066,-31502.232469734066,-38020.380967645906,0.9999995969334091,4.030665908816289e-07,-0.21824729732531994,0,0.10518607713692245,0.3234333744622424
36,5700,0.5700000000000001,u022,-31000.0,-38053.08300794501,-7558.850694165187,-30494.232313779823,-30494.232313779823,-38053.096125173994,0.9999995698459445,4.3015405548629815e-07,-0.20732445862660315,0,0.10513026437507245,0.3124547230016756
37,5800,0.58,u022,-31000.0,-38112.685953781125,-4393.61443088908,-33719.071522892045,-33719.071522892045,-38112.6978164998,0.9999996481898881,3.518101118760164e-07,-0.21155590007472908,0,0.10757476388910248,0.31913066396383155
38,5900,0.59,u022,-31000.0,-38119.515989646025,-10146.248442872864,-27973.26754677316,-27973.26754677316,-38119.530289005044,0.9999994888210906,5.111789094791597e-07,-0.22282328580777622,0,0.1096080203469847,0.3324313061547609
39,6000,0.6,u022,-31000.0,-37967.93423371043,-8446.540164635371,-29521.39406907506,-29521.39406907506,-37967.947783199845,0.9999995410285523,4.5897144773654475e-07,-0.21700014467448475,0,0.11076809975535197,0.3277682444298367
