frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
17,2800,0.28,p008,0.1,-38778.49920936514,-18220.907838787738,-20557.5913705774,-20557.5913705774,-38778.518666879114,0.9999990535137706,9.464862294472631e-07,-0.07358888583360985,0,-0.07358888583360985,0.14900951746107596,0.12055499863719064,0.1941438844708005
18,2900,0.29,p008,0.1,-38691.06444062319,-12072.291111795086,-26618.7733288281,-26618.7733288281,-38691.07946760318,0.9999994354749996,5.645250004127078e-07,-0.06532818086894485,0,-0.06532818086894485,0.1452590421719544,0.1241256530597335,0.18945383392867834
19,3000,0.3,p008,0.1,-38655.11832749777,-14910.680063512962,-23744.438263984805,-23744.438263984805,-38655.13517353606,0.999999290527988,7.094720119726894e-07,-0.06719196870201219,0,-0.06719196870201219,0.1468388760758124,0.12394780925632568,0.19113977795833786
20,3100,0.31,p008,0.1,-38680.85105443958,-19956.59541418389,-18724.255640255695,-18724.255640255695,-38680.87241708018,0.9999988590952688,1.1409047312449516e-06,-0.07359003576360466,0,-0.07359003576360466,0.15041000507554594,0.1205910440826277,0.19418107984623237
21,3200,0.32,p008,0.1,-38746.439285358676,-15543.122296949703,-23203.316988408973,-23203.316988408973,-38746.45652426047,0.9999992570512144,7.429487856036587e-07,-0.07296500505003094,0,-0.07296500505003094,0.14732430625564777,0.1212975730418842,0.19426257809191513
22,3300,0.33,p008,0.1,-38691.14735816911,-11137.213952991035,-27553.933405178075,-27553.933405178075,-38691.16187514509,0.9999994731437989,5.268562010551925e-07,-0.06792715288895539,0,-0.06792715288895539,0.1448646154161704,0.1236707655707719,0.1915979184597273
23,3400,0.34,p008,0.1,-38730.24934113471,-14709.123436260823,-24021.125904873887,-24021.125904873887,-38730.265993131965,0.9999993067779488,6.932220512068099e-07,-0.0658409510631133,0,-0.0658409510631133,0.14668362926995104,0.12290250302158642,0.18874345408469972
24,3500,0.35000000000000003,p008,0.1,-38730.23027713894,-11254.255100781244,-27475.975176357693,-27475.975176357693,-38730.24483530423,0.9999994701498394,5.298501605799366e-07,-0.07244496983750154,0,-0.07244496983750154,0.14497560922604735,0.12014605064758282,0.19259102048508436
25,3600,0.36,p008,0.1,-38584.531229880085,-17530.100220527063,-21054.431009353022,-21054.431009353022,-38584.550228239095,0.9999990976567016,9.02343298414543e-07,-0.0738813829583631,0,-0.0738813829583631,0.1487199298410225,0.1202654835769244,0.1941468665352875
26,3700,0.37,p008,0.1,-38600.663073195756,-17076.444630233163,-21524.218442962592,-21524.218442962592,-38600.68165689745,0.9999991366158242,8.633841758198812e-07,-0.06802092016778977,0,-0.06802092016778977,0.14825208764458647,0.12298530058016305,0.19100622074795282
27,3800,0.38,p008,0.1,-38578.41876431936,-13152.884601841419,-25425.53416247794,-25425.53416247794,-38578.434496525806,0.9999993812445835,6.187554164593934e-07,-0.06515453148447778,0,-0.06515453148447778,0.14592982619753336,0.12644588702652454,0.19160041851100232
28,3900,0.39,p008,0.1,-38528.71332855258,-13970.879192005668,-24557.83413654691,-24557.83413654691,-38528.72961662312,0.9999993367473352,6.632526647898374e-07,-0.07147670672390384,0,-0.07147670672390384,0.1464707559091054,0.12189620382477274,0.19337291054867659
29,4000,0.4,p008,0.1,-38439.91176431303,-13787.418647996936,-24652.493116316095,-24652.493116316095,-38439.92798984182,0.9999993418309722,6.581690278339991e-07,-0.0745436093336039,0,-0.0745436093336039,0.14649606816327418,0.11887120051223837,0.19341480984584228
30,4100,0.41000000000000003,p008,0.1,-38524.06404382762,-20335.481575583894,-18188.582468243723,-18188.582468243723,-38524.086035619286,0.9999987909042101,1.2090957899335564e-06,-0.06868187973067405,0,-0.06868187973067405,0.15071334670209371,0.12380461734203885,0.1924864970727129
31,4200,0.42,p008,0.1,-38426.927953297534,-14973.9975151353,-23452.930438162235,-23452.930438162235,-38426.94500872309,0.9999992727816768,7.272183232265306e-07,-0.06566409642733774,0,-0.06566409642733774,0.14696914595520386,0.12303578519622176,0.1886998816235595
32,4300,0.43,p008,0.1,-38437.019398136006,-1131.1833919103665,-37305.83600622564,-37305.83600622564,-38437.0301203159,0.999999712587228,2.8741277197097403e-07,-0.0714655274395456,0,-0.0714655274395456,0.14091376402651098,0.1210035938629086,0.1924691213024542
33,4400,0.44,p008,0.1,-38434.207194473216,-15869.84240838309,-22564.364786090126,-22564.364786090126,-38434.22492152601,0.9999992143796156,7.856203844136544e-07,-0.07256989299863052,0,-0.07256989299863052,0.14769424510145676,0.1214043424952387,0.19397423549386922
34,4500,0.45,p008,0.1,-38375.910813211725,-24086.103281256597,-14289.807531955128,-14289.807531955128,-38375.93880513643,0.9999980411342158,1.958865784301711e-06,-0.06638059066611081,0,-0.06638059066611081,0.15436493470789703,0.1239273215558933,0.1903079122220041
35,4600,0.46,p008,0.1,-38360.716777357535,-19562.574423671555,-18798.14235368598,-18798.14235368598,-38360.73805603176,0.9999988680463392,1.131953660804541e-06,-0.06834687049362417,0,-0.06834687049362417,0.15033742226202268,0.1255311425172494,0.19387801301087357
36,4700,0.47000000000000003,p008,0.1,-38393.821303022356,-16925.29713323232,-21468.524169790035,-21468.524169790035,-38393.839934934345,0.9999991321303924,8.678696076236392e-07,-0.07491535724224209,0,-0.07491535724224209,0.1484838266465476,0.1229719447310925,0.1978873019733346
37,4800,0.48,p008,0.1,-38435.256161137746,-13363.969325577695,-25071.28683556005,-25071.28683556005,-38435.27211563374,0.9999993636355486,6.363644513562861e-07,-0.07249817927046893,0,-0.07249817927046893,0.14623213584065553,0.12246326298251874,0.19496144225298767
38,4900,0.49,p008,0.1,-38362.221603823156,-12105.81156697389,-26256.410036849265,-26256.410036849265,-38362.23683818945,0.9999994197855462,5.802144538713527e-07,-0.06620249355501068,0,-0.06620249355501068,0.14551650281683592,0.12625763898430412,0.1924601325393148
39,5000,0.5,p008,0.1,-38319.351073499245,-15135.435461379122,-23183.915612120123,-23183.915612120123,-38319.36832682733,0.9999992558072289,7.441927710738483e-07,-0.07029893388611051,0,-0.07029893388611051,0.14726733110269014,0.11966062638665619,0.1899595602727667
