frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
29,5000,0.5,u049,-17500.0,-38189.631066412985,-8586.88369163475,-29602.747374778235,-29602.747374778235,-38189.644578666164,0.9999995435477431,4.564522568251128e-07,-0.15829342984493683,0,0.10883498808344554,0.2671284179283824
30,5100,0.51,u049,-17500.0,-38265.079140213726,-13657.024960986368,-24608.054179227358,-24608.054179227358,-38265.09539504367,0.9999993394516955,6.605483044430649e-07,-0.1493331658354191,0,0.10686409291229075,0.2561972587477099
31,5200,0.52,u049,-17500.0,-38171.55514518861,-11684.61064640389,-26486.944498784724,-26486.944498784724,-38171.57024695967,0.9999994298416022,5.701583978834357e-07,-0.1537864219889689,0,0.10579819394446227,0.2595846159334312
32,5300,0.53,u049,-17500.0,-38250.59111765836,-14982.52892391404,-23268.06219374432,-23268.06219374432,-38250.60830859163,0.9999992611800792,7.388199207980506e-07,-0.15511586155547546,0,0.10500304420619988,0.26011890576167535
33,5400,0.54,u049,-17500.0,-38113.614984770276,-15491.45877072672,-22622.156214043556,-22622.156214043556,-38113.63266653693,0.999999218388431,7.816115689673886e-07,-0.14933845747508945,0,0.10607135750074903,0.2554098149758385
34,5500,0.55,u049,-17500.0,-38104.2705682879,-10817.092304325837,-27287.178263962065,-27287.178263962065,-38104.28522717939,0.9999994627925397,5.372074603493537e-07,-0.15268957235141808,0,0.10824081868996119,0.2609303910413793
35,5600,0.56,u049,-17500.0,-38068.67225435097,-14227.965625977988,-23840.70662837298,-23840.70662837298,-38068.68903236534,0.9999992962460795,7.037539205279053e-07,-0.16519982295845137,0,0.11191714168428252,0.2771169646427339
36,5700,0.5700000000000001,u049,-17500.0,-38186.94214874215,-15777.047288412723,-22409.894860329427,-22409.894860329427,-38186.95999798615,0.9999992035118559,7.964881441058225e-07,-0.15377219590710217,0,0.11467227851356397,0.26844447442066616
37,5800,0.58,u049,-17500.0,-38070.16202970213,-11937.524936607544,-26132.637093094585,-26132.637093094585,-38070.17733622341,0.999999414276359,5.857236410333755e-07,-0.1524701690021837,0,0.11490102307371414,0.2673711920758978
38,5900,0.59,u049,-17500.0,-38026.79211895881,-13788.92976743175,-24237.86235152706,-24237.86235152706,-38026.8086220531,0.9999993191201612,6.808798388435733e-07,-0.15939756082684065,0,0.11311213800108576,0.2725096988279264
39,6000,0.6,u049,-17500.0,-38159.59342718555,-16446.37116128413,-21713.222265901422,-21713.222265901422,-38159.61184912476,0.9999991515811091,8.484188908641777e-07,-0.17586388330806407,0,0.10899228053555317,0.2848561638436172
