frame,step,time_ps,window_id,lambda,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
18,1150,0.0575,w003,0.3,-31241.912447271523,-29951.476504898375,-1290.4359423731476,52063.40371396064,-113310.7421063642,0.26772808602086284,0.7322719139791372,-0.051649322154783975,0,-0.051649322154783975,0.21393055343974268,0.1212660432259587,0.17291536538074267
19,1200,0.06,w003,0.3,-31328.260817173203,-29837.95760866236,-1490.3032085108425,51863.53644782293,-113250.80322717916,0.26842820445987237,0.7315717955401276,-0.04526590815993167,0,-0.04526590815993167,0.20829314214403666,0.13154210628061141,0.1768080144405431
20,1250,0.0625,w003,0.3,-31476.10226095795,-29643.572261335285,-1832.529999622664,51521.309656711106,-113148.48687766149,0.2696310333639143,0.7303689666360857,-0.04752713202486791,0,-0.04752713202486791,0.2009218001173403,0.12973232949606567,0.17725946152093358
21,1300,0.065,w003,0.3,-31500.90882814047,-29503.64563670013,-1997.2631914403391,51356.57646489344,-113053.02525669502,0.27021184102223844,0.7297881589777615,-0.05057800071687084,0,-0.05057800071687084,0.19555597025838145,0.12230447716363259,0.17288247788050343
22,1350,0.0675,w003,0.3,-31437.085950246637,-29502.36622293424,-1934.7197273123966,51419.119929021384,-113034.85275938897,0.26999118941154376,0.7300088105884562,-0.05054940638731725,0,-0.05054940638731725,0.1955382258487631,0.12210499733775931,0.17265440372507657
23,1400,0.07,w003,0.3,-31307.897798386017,-29585.278235774575,-1722.6195626114422,51631.22009372233,-113060.57885214887,0.2692441740140813,0.7307558259859187,-0.04844472746031123,0,-0.04844472746031123,0.20071618433908645,0.12859471090506164,0.17703943836537286
24,1450,0.0725,w003,0.3,-31124.4930337867,-29658.555480374915,-1465.9375534117862,51887.90210292199,-113064.86171084376,0.26834276055900796,0.731657239440992,-0.04642234252829433,0,-0.04642234252829433,0.20751379606802178,0.13256432103208865,0.17898666356038298
25,1500,0.075,w003,0.3,-30933.43123712137,-29684.152826710924,-1249.2784104104467,52104.56124592332,-113032.40236360078,0.26758413040171836,0.7324158695982816,-0.0485280976652368,0,-0.0485280976652368,0.212409651420128,0.12777512903907878,0.17630322670431559
26,1550,0.0775,w003,0.3,-30844.866419375412,-29657.656515034847,-1187.2099043405651,52166.62975199321,-112989.30423863768,0.2673671743750732,0.7326328256249268,-0.051592584308685796,0,-0.051592584308685796,0.21354394610241867,0.12146610983272832,0.17305869414141412
27,1600,0.08,w003,0.3,-30858.17053458824,-29593.93788852236,-1264.2326460658805,52089.60701026789,-112946.18933257097,0.2676364269159151,0.732363573084085,-0.05100641046371383,0,-0.05100641046371383,0.2104803049548425,0.1208353335977299,0.17184174406144373
28,1650,0.0825,w003,0.3,-31076.708417402584,-29485.227623904277,-1591.4807934983073,51762.35886283548,-112925.25011917215,0.26878328385034467,0.7312167161496553,-0.04993082425036663,0,-0.04993082425036663,0.20444174717775201,0.12562165439256331,0.17555247864292994
29,1700,0.085,w003,0.3,-31239.659954777217,-29345.684594516708,-1893.9753602605088,51459.86429607327,-112867.17343762772,0.26984753603272954,0.7301524639672705,-0.04523998094669637,0,-0.04523998094669637,0.19830490452235755,0.13339266086733995,0.17863264181403632
30,1750,0.08750000000000001,w003,0.3,-31388.65581337265,-29372.18355158723,-2016.4722617854204,51337.36739454836,-112926.75434103745,0.27027964428122586,0.7297203557187741,-0.04628168241189359,0,-0.04628168241189359,0.19563644773724473,0.1307669221131001,0.17704860452499369
31,1800,0.09,w003,0.3,-31460.46122958707,-29582.91653821413,-1877.5446913729393,51476.29496496083,-113099.97208157284,0.26978962648591875,0.7302103735140812,-0.050910410700147554,0,-0.050910410700147554,0.1983109284595131,0.1223298728709999,0.17324028357114746
32,1850,0.0925,w003,0.3,-31430.550651645714,-29850.802139819294,-1579.7485118264194,51774.09114450736,-113287.67143556496,0.268742086960264,0.731257913039736,-0.04978963985919678,0,-0.04978963985919678,0.20451418457100232,0.12251936092203526,0.17230900078123204
33,1900,0.095,w003,0.3,-31425.417639690328,-29946.896540140635,-1478.5210995496927,51875.31855678408,-113356.57975172834,0.26838688449754977,0.7316131155024502,-0.04875039358542413,0,-0.04875039358542413,0.2108507967362009,0.12844176783789468,0.1771921614233188
34,1950,0.0975,w003,0.3,-31345.923567749902,-30019.94566325033,-1325.9779044995703,52027.8617518342,-113388.72905628577,0.2678524595061359,0.7321475404938641,-0.04516319010604522,0,-0.04516319010604522,0.2146030983518445,0.13376465773928595,0.17892784784533117
35,2000,0.1,w003,0.3,-31373.87791622956,-30085.600442343668,-1288.2774738858934,52065.56218244788,-113444.28816932248,0.26772053457127654,0.7322794654287235,-0.047350340963153076,0,-0.047350340963153076,0.21435393221999546,0.1309359795320577,0.1782863204952108
36,2050,0.10250000000000001,w003,0.3,-31412.128315197133,-30079.51063954609,-1332.617675651043,52021.221980682734,-113450.07258877115,0.26787570042954745,0.7321242995704526,-0.04937670051768936,0,-0.04937670051768936,0.21021983312222517,0.12729307230040635,0.1766697728180957
37,2100,0.105,w003,0.3,-31500.920344862177,-30029.856069793794,-1471.0642750683837,51882.77538126539,-113437.53806498286,0.26836073646834246,0.7316392635316575,-0.0484340654674609,0,-0.0484340654674609,0.2036625037528062,0.12738398089175465,0.17581804635921555
38,2150,0.1075,w003,0.3,-31598.96207121964,-29814.173029569407,-1784.7890416502341,51569.05061468353,-113306.21921512774,0.26946293161520796,0.730537068384792,-0.04902830918573087,0,-0.04902830918573087,0.19758785678095403,0.1281874264208142,0.17721573560654508
39,2200,0.11,w003,0.3,-31700.46791745888,-29786.89509390662,-1913.5728235522583,51440.26683278152,-113313.67294112939,0.26991662225053975,0.7300833777494602,-0.047058789981537535,0,-0.047058789981537535,0.19539689124450757,0.1305252313635926,0.17758402134513013
40,2250,0.1125,w003,0.3,-31733.539384051866,-29869.17103783431,-1864.3683462175577,51489.47131011622,-113382.67204586056,0.269743195227118,0.730256804772882,-0.04799610643685062,0,-0.04799610643685062,0.19851225473991585,0.13088066919779617,0.1788767756346468
41,2300,0.115,w003,0.3,-31713.69564448477,-30099.986298481082,-1613.7093460036886,51740.130310330074,-113545.98432473901,0.2688613539134406,0.7311386460865594,-0.04702749924215413,0,-0.04702749924215413,0.2046843839431763,0.13088532795572522,0.17791282719787935
42,2350,0.11750000000000001,w003,0.3,-31691.50556468844,-30230.79182466631,-1460.713740022129,51893.125916311634,-113635.69633046756,0.2683244453917425,0.7316755546082575,-0.048560100986366844,0,-0.048560100986366844,0.21039331162399344,0.12810747585683832,0.17666757684320517
43,2400,0.12,w003,0.3,-31668.88009853303,-30287.034078409677,-1381.8460201233538,51971.99363621042,-113670.78734724838,0.2680480722499776,0.7319519277500224,-0.04946949372040593,0,-0.04946949372040593,0.2134293106898409,0.12523336354363235,0.17470285726403828
44,2450,0.1225,w003,0.3,-31667.550061147005,-30245.884480215198,-1421.6655809318072,51932.17407540197,-113640.31408283826,0.26818757658909587,0.7318124234109041,-0.049564245291866274,0,-0.049564245291866274,0.21300696604785252,0.12455998609636042,0.1741242313882267
45,2500,0.125,w003,0.3,-31670.156500598143,-30108.473940429685,-1561.6825601684577,51792.15709616532,-113540.48872756453,0.2686786616517949,0.7313213383482051,-0.04879089391703678,0,-0.04879089391703678,0.20947522874418528,0.12651564135054844,0.17530653526758522
46,2550,0.1275,w003,0.3,-31710.943661637404,-30008.404516176848,-1702.539145460556,51651.30051087322,-113478.29930630661,0.26917355239935703,0.730826447600643,-0.04747695658569112,0,-0.04747695658569112,0.20437857256444972,0.12812769419905157,0.1756046507847427
47,2600,0.13,w003,0.3,-31740.59656410095,-29893.894727686195,-1846.7018364147552,51507.13781991902,-113402.63086472912,0.26968095323308694,0.7303190467669131,-0.049018345237577254,0,-0.049018345237577254,0.20008299796149526,0.12612949928682635,0.1751478445244036
48,2650,0.1325,w003,0.3,-31782.66910126103,-29954.58558267592,-1828.0835185851101,51525.75613774866,-113458.30132454318,0.2696153725702014,0.7303846274297986,-0.04940547851178077,0,-0.04940547851178077,0.19875472237238345,0.12491774647041777,0.17432322498219854
49,2700,0.135,w003,0.3,-31745.105087126165,-30058.997581785527,-1686.1075053406385,51667.732150993135,-113524.46988366601,0.26911577637094647,0.7308842236290536,-0.04930424151219015,0,-0.04930424151219015,0.20071509861716502,0.1258545100190229,0.17515875153121305
50,2750,0.1375,w003,0.3,-31732.50592146824,-30230.407932495174,-1502.097988973066,51851.74166736071,-113646.41984672521,0.268469574911961,0.731530425088039,-0.04884055427407591,0,-0.04884055427407591,0.20429561992499454,0.12807000109943156,0.17691055537350747
51,2800,0.14,w003,0.3,-31672.095298157503,-30344.307578381246,-1327.7877197762573,52026.051936557524,-113713.57574062204,0.2678587941394684,0.7321412058605317,-0.047703263171495563,0,-0.047703263171495563,0.20710517574682455,0.1297048743885504,0.17740813756004598
52,2850,0.14250000000000002,w003,0.3,-31691.03716029931,-30379.536066663393,-1311.5010936359176,52042.338562697856,-113744.44217705487,0.26780179355839784,0.7321982064416022,-0.04945560297783749,0,-0.04945560297783749,0.20754900108795502,0.12795910582785214,0.17741470880568963
53,2900,0.145,w003,0.3,-31726.115323096958,-30385.228442582476,-1340.8868805144812,52012.95277581929,-113758.00563053481,0.2679046474760195,0.7320953525239805,-0.04925926518313259,0,-0.04925926518313259,0.20533114200098818,0.12597117619072623,0.17523044137385882
54,2950,0.1475,w003,0.3,-31838.297920552945,-30280.54913164572,-1557.7487889072254,51796.09086742655,-113711.50702554313,0.2686648529890535,0.7313351470109465,-0.05054804596780729,0,-0.05054804596780729,0.20146378368547896,0.12390585482220856,0.17445390079001585
55,3000,0.15,w003,0.3,-31954.713095602914,-30172.25726752742,-1782.4558280754936,51571.38382825827,-113663.6747480972,0.2694547186281623,0.7305452813718377,-0.04939166155555552,0,-0.04939166155555552,0.19837911822273482,0.12629423451284655,0.17568589606840207
56,3050,0.1525,w003,0.3,-31954.47717553348,-30071.99398325847,-1882.483192275009,51471.35646405877,-113590.38192590636,0.2698070308929401,0.7301929691070599,-0.04690287852618752,0,-0.04690287852618752,0.19848874048626983,0.13179813261972134,0.17870101114590886
57,3100,0.155,w003,0.3,-31873.393030463998,-30197.27184702697,-1676.1211834370297,51677.71847289674,-113660.05684743683,0.2690806687574393,0.7309193312425607,-0.04532779878718715,0,-0.04532779878718715,0.20202506431759668,0.1315491435030621,0.17687694229024925
58,3150,0.1575,w003,0.3,-31756.14917599719,-30226.262901249553,-1529.8862747476378,51823.95338158614,-113649.73647923839,0.2685670668697119,0.7314329331302881,-0.05197969632146135,0,-0.05197969632146135,0.20707841531095547,0.1217619533209651,0.17374164964242644
59,3200,0.16,w003,0.3,-31672.768470847972,-30406.3104534695,-1266.4580173784707,52087.3816389553,-113759.15749660498,0.2676442101019365,0.7323557898980635,-0.04932977756137712,0,-0.04932977756137712,0.2112626776882743,0.12197086658245067,0.17130064414382778
