frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
21,3200,0.32,p007,0.088,135218.7915809738,-38695.048656810366,173913.84023778417,173913.84023778417,-38695.050956799794,1.3224878248063732e-08,0.9999999867751217,0.10490513499308492,1,0.10490513499308492,0.3416966425323556,0.2056086929457315,0.10070355795264659
22,3300,0.33,p007,0.088,135035.96737892352,-38659.001033442124,173694.96841236565,173694.96841236565,-38659.003336329755,1.3258228459545052e-08,0.9999999867417715,0.10333724176979246,1,0.10333724176979246,0.3390986797164107,0.204042843620039,0.10070560185024653
23,3400,0.34,p007,0.088,154251.98908549102,-38626.41820835494,192878.40729384596,192878.40729384596,-38626.42028220033,1.07520866099442e-08,0.9999999892479134,0.1084178215179202,1,0.1084178215179202,0.3399668942951718,0.20822657530691563,0.09980875378899542
24,3500,0.35000000000000003,p007,0.088,192604.9042863522,-38604.750732418004,231209.6550187702,231209.6550187702,-38604.752462449556,7.482522823565319e-09,0.9999999925174772,0.099942199429432,1,0.099942199429432,0.3435925928319578,0.19819884097547683,0.09825664154604483
25,3600,0.36,p007,0.088,182811.870148021,-38527.20226137698,221339.07240939798,221339.07240939798,-38527.20406855902,8.164767251184202e-09,0.9999999918352327,0.09967059837727976,1,0.09967059837727976,0.3438185509299457,0.19829537967369476,0.098624781296415
26,3700,0.37,p007,0.088,141092.93669185948,-38551.18319032047,179644.11988217995,179644.11988217995,-38551.18541694495,1.2394641257795769e-08,0.9999999876053587,0.10374557517454851,1,0.10374557517454851,0.3427625072404551,0.20416580055247688,0.10042022537792837
27,3800,0.38,p007,0.088,134279.14085134878,-38553.968192740314,172833.1090440891,172833.1090440891,-38553.97050711166,1.3390786646194641e-08,0.9999999866092133,0.1113678355806594,1,0.1113678355806594,0.33906619000460925,0.2121360990212199,0.10076826344056052
28,3900,0.39,p007,0.088,151356.4299210599,-38477.349358646694,189833.7792797066,189833.7792797066,-38477.35146575322,1.1099744678944035e-08,0.9999999889002553,0.10903377362570553,1,0.10903377362570553,0.34340797138561513,0.2089798016010359,0.09994602797533038
29,4000,0.4,p007,0.088,185476.62877418593,-38515.44761564417,223992.0763898301,223992.0763898301,-38515.4494014216,7.972502602537901e-09,0.9999999920274973,0.10749393406425008,1,0.10749393406425008,0.34863887144602523,0.20603537236171277,0.09854143829746269
30,4100,0.41000000000000003,p007,0.088,167858.95017097375,-38378.47435560831,206237.42452658206,206237.42452658206,-38378.47629512049,9.4042686415996e-09,0.9999999905957313,0.10687408111788899,1,0.10687408111788899,0.35490676425155065,0.20612784527758568,0.0992537641596967
31,4200,0.42,p007,0.088,130573.63732581094,-38327.48887998689,168901.12620579783,168901.12620579783,-38327.491248236314,1.4021513117246087e-08,0.9999999859784869,0.10935130178626237,1,0.10935130178626237,0.3595008565823735,0.21035608209721268,0.10100478031095031
32,4300,0.43,p007,0.088,124047.42268291136,-38376.094650891,162423.51733380236,162423.51733380236,-38376.09711358852,1.5162197497531338e-08,0.9999999848378025,0.10655925856453276,1,0.10655925856453276,0.35880639673706827,0.2079002019261299,0.10134094336159714
33,4400,0.44,p007,0.088,135875.96146598065,-38383.056212702155,174259.0176786828,174259.0176786828,-38383.0585081357,1.317253772725735e-08,0.9999999868274623,0.11261620695124938,1,0.11261620695124938,0.36350981997890364,0.2133593779642605,0.10074317101301111
34,4500,0.45,p007,0.088,156168.60689634757,-38310.57609563958,194479.18299198715,194479.18299198715,-38310.578152414964,1.0575812336988122e-08,0.9999999894241877,0.11423044064277378,1,0.11423044064277378,0.36848536201058185,0.21402484783492526,0.09979440719215148
35,4600,0.46,p007,0.088,161129.06014668124,-38345.70590545828,199474.76605213952,199474.76605213952,-38345.707910724435,1.005273075893598e-08,0.9999999899472692,0.11155124041788277,1,0.11155124041788277,0.3698533644410296,0.21112642106319582,0.09957518064531305
36,4700,0.47000000000000003,p007,0.088,142512.86352612448,-38354.73836717018,180867.60189329466,180867.60189329466,-38354.74057873263,1.2227520940211178e-08,0.999999987772479,0.1092987187925281,1,0.1092987187925281,0.36686401902477644,0.20971611867171291,0.10041739987918481
37,4800,0.48,p007,0.088,122984.93043993294,-38348.851632026344,161333.7820719593,161333.7820719593,-38348.85411135826,1.5367716599268277e-08,0.9999999846322833,0.10757911115726682,1,0.10757911115726682,0.362573232874097,0.2089824127458707,0.10140330158860389
38,4900,0.49,p007,0.088,120050.63616784589,-38275.03739577439,158325.67356362028,158325.67356362028,-38275.03992221237,1.5957221877194172e-08,0.9999999840427781,0.11776379878121751,1,0.11776379878121751,0.35486673047091877,0.21934702809389636,0.10158322931267885
39,5000,0.5,p007,0.088,173308.6480896365,-38236.88724254689,211545.53533218338,211545.53533218338,-38236.88913339273,8.938244921985472e-09,0.9999999910617551,0.11480339685400541,1,0.11480339685400541,0.3514439341166596,0.21384642521078379,0.09904302835677838
