frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
10,2100,0.21,p008,0.1,222569.00982267995,-38726.15593660585,261295.1657592858,261295.1657592858,-38726.15746744166,5.858645679701624e-09,0.9999999941413543,0.10696783038835116,1,0.10696783038835116,0.36519693056933755,0.20423160231292137,0.09726377192457021
11,2200,0.22,p008,0.1,122462.79831435587,-38787.930189569335,161250.7285039252,161250.7285039252,-38787.93267017824,1.5383551155156994e-08,0.9999999846164489,0.11700443422900736,1,0.11700443422900736,0.3624743384524139,0.21844021699044414,0.10143578276143678
12,2300,0.23,p008,0.1,95243.30563373418,-38791.06749926612,134034.3731330003,134034.3731330003,-38791.07048357515,2.2265250532171876e-08,0.9999999777347495,0.12137204444918381,1,0.12137204444918381,0.357525574436008,0.2244718314685452,0.1030997870193614
13,2400,0.24,p008,0.1,139698.07372654343,-38723.77301799026,178421.8467445337,178421.8467445337,-38723.775259868155,1.256504111868395e-08,0.9999999874349589,0.11743852540529007,1,0.11743852540529007,0.35619119943606115,0.21796378482614676,0.10052525942085669
14,2500,0.25,p008,0.1,183445.93302478272,-38757.65102350083,222203.58404828355,222203.58404828355,-38757.652823651806,8.101358750511878e-09,0.9999999918986413,0.1234883420303636,1,0.1234883420303636,0.3545947020620773,0.2221314230980666,0.098643081067703
15,2600,0.26,p008,0.1,161106.05903185866,-38700.085481461865,199806.14451332053,199806.14451332053,-38700.08748340228,1.001941346556734e-08,0.9999999899805865,0.1286195995109335,1,0.1286195995109335,0.35794065716263956,0.22818110492001764,0.09956150540908415
16,2700,0.27,p008,0.1,132804.10427360304,-38707.9555326495,171512.05980625254,171512.05980625254,-38707.95786484699,1.3597862613679013e-08,0.9999999864021374,0.12223409524054649,1,0.12223409524054649,0.36199066909570504,0.22312083733382937,0.10088674209328288
17,2800,0.28,p008,0.1,106751.63591669526,-38642.68595180777,145394.32186850303,145394.32186850303,-38642.68870294679,1.8921914424208097e-08,0.9999999810780855,0.11843980683277809,1,0.11843980683277809,0.36251712130826635,0.22080251777320958,0.10236271094043149
18,2900,0.29,p008,0.1,138727.51640555568,-38861.766681498324,177589.283087054,177589.283087054,-38861.76893388646,1.268313065683202e-08,0.9999999873168693,0.1179133530907973,1,0.1179133530907973,0.35614585959384737,0.21848252982494143,0.10056917673414413
19,3000,0.3,p008,0.1,165758.77571043654,-38647.008581130765,204405.7842915673,204405.7842915673,-38647.01053802253,9.573563330977919e-09,0.9999999904264367,0.13127703877919386,1,0.13127703877919386,0.3503283283551546,0.23063864523736197,0.0993616064581681
20,3100,0.31,p008,0.1,190724.29614287932,-38584.18794843997,229308.4840913193,229308.4840913193,-38584.18969281501,7.607110663609973e-09,0.9999999923928893,0.12364769637961996,1,0.12364769637961996,0.346172880046488,0.22200774919608318,0.09836005281646322
21,3200,0.32,p008,0.1,169096.46483838427,-38656.65207867307,207753.11691705734,207753.11691705734,-38656.654004035256,9.267548783942203e-09,0.9999999907324513,0.11257216523933997,1,0.11257216523933997,0.35173312887948543,0.21176969889604336,0.09919753365670339
22,3300,0.33,p008,0.1,128541.82302033712,-38683.59879328756,167225.42181362468,167225.42181362468,-38683.60118526833,1.4303929873893395e-08,0.9999999856960702,0.10741426970429248,1,0.10741426970429248,0.35715642290465044,0.20849345129428354,0.10107918158999106
23,3400,0.34,p008,0.1,128223.60465253351,-38652.11041091199,166875.7150634455,166875.7150634455,-38652.11280790543,1.4363943701134474e-08,0.9999999856360563,0.11236658806347222,1,0.11236658806347222,0.3547007449603423,0.21346891759947423,0.10110232953600201
24,3500,0.35000000000000003,p008,0.1,178512.7554777695,-38615.53101103273,217128.28648880223,217128.28648880223,-38615.5328532616,8.48451792156979e-09,0.999999991515482,0.11629911563172804,1,0.11629911563172804,0.35393335756565847,0.21512035201457974,0.0988212363828517
25,3600,0.36,p008,0.1,215416.401865638,-38595.903014297364,254012.30487993537,254012.30487993537,-38595.90458902421,6.199411595186888e-09,0.9999999938005883,0.11639870190068669,1,0.11639870190068669,0.35231875269543933,0.2138985820437925,0.09749988014310582
26,3700,0.37,p008,0.1,165110.08214827845,-38530.94144260799,203641.02359088644,203641.02359088644,-38530.94340684873,9.645604148733611e-09,0.9999999903543959,0.11412327407199764,1,0.11412327407199764,0.35574946586285766,0.21349597726908884,0.0993727031970912
27,3800,0.38,p008,0.1,117567.89170683987,-38576.18918905387,156144.08089589374,156144.08089589374,-38576.191750790385,1.640623464860269e-08,0.9999999835937654,0.11602702414842203,1,0.11602702414842203,0.35827547450469627,0.21773523263349354,0.1017082084850715
28,3900,0.39,p008,0.1,126263.50653865663,-38558.88541171962,164822.39195037624,164822.39195037624,-38558.8878385743,1.4724058916559812e-08,0.9999999852759411,0.11580725544014385,1,0.11580725544014385,0.36356229415842783,0.21704097413174026,0.1012337186915964
29,4000,0.4,p008,0.1,180623.88912954877,-38471.98664876909,219095.87577831786,219095.87577831786,-38471.98847445383,8.332811829436793e-09,0.9999999916671882,0.11738586202389856,1,0.11738586202389856,0.3661714119435453,0.21615231258607268,0.09876645056217412
30,4100,0.41000000000000003,p008,0.1,195749.61074561448,-38488.86642364017,234238.47716925465,234238.47716925465,-38488.868131301526,7.290268277948542e-09,0.9999999927097317,0.12228935561653265,1,0.12228935561653265,0.36522639718906647,0.22049428180537778,0.09820492618884513
31,4200,0.42,p008,0.1,154737.15850160897,-38411.51392126424,193148.6724228732,193148.6724228732,-38411.51599220779,1.0722017829145614e-08,0.9999999892779822,0.12349910175096569,1,0.12349910175096569,0.36396885986892286,0.22335775415687087,0.09985865240590518
32,4300,0.43,p008,0.1,125618.34265415484,-38452.66875517549,164071.01140933033,164071.01140933033,-38452.67119314421,1.4859228514296774e-08,0.9999999851407715,0.11853635823115068,1,0.11853635823115068,0.3603915661720928,0.21981163614880334,0.10127527791765266
33,4400,0.44,p008,0.1,132132.50363727953,-38506.79166109869,170639.29529837822,170639.29529837822,-38506.7940052246,1.373731556286728e-08,0.9999999862626845,0.11506567661274235,1,0.11506567661274235,0.361585497606045,0.2159932004410752,0.10092752382833285
34,4500,0.45,p008,0.1,168497.32240572004,-38381.10617379885,206878.4285795189,206878.4285795189,-38381.10810730152,9.346081408789786e-09,0.9999999906539185,0.11483558691108513,1,0.11483558691108513,0.36565515248213604,0.21409382799945417,0.09925824108836905
35,4600,0.46,p008,0.1,206112.61099265135,-38297.7362500859,244410.34724273725,244410.34724273725,-38297.737886677816,6.696082688328886e-09,0.9999999933039173,0.12058782271434733,1,0.12058782271434733,0.3707144112038598,0.2184410693750895,0.09785324666074217
36,4700,0.47000000000000003,p008,0.1,179076.28607619173,-38327.98893704952,217404.27501324125,217404.27501324125,-38327.99077693974,8.46298991996619e-09,0.9999999915370101,0.12055820420103482,1,0.12055820420103482,0.36831246839960086,0.21940640554058544,0.09884820133955062
37,4800,0.48,p008,0.1,140280.8342430575,-38296.307345150824,178577.14158820832,178577.14158820832,-38296.30958507913,1.2543196870051787e-08,0.9999999874568031,0.11305534371637904,1,0.11305534371637904,0.3645641133417224,0.2135827021463773,0.10052735842999827
38,4900,0.49,p008,0.1,133549.5521405872,-38299.58381890616,171849.13595949337,171849.13595949337,-38299.586146529124,1.3544571464407795e-08,0.9999999864554285,0.11214790344553112,1,0.11214790344553112,0.3590128315186452,0.21300198320326197,0.10085407975773085
39,5000,0.5,p008,0.1,143022.05566972107,-38264.8331622729,181286.88883199397,181286.88883199397,-38264.83536872036,1.2171025853824347e-08,0.9999999878289741,0.12328827523401698,1,0.12328827523401698,0.3547955253202402,0.22368824688562805,0.10039997165161108
