frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
27,3800,0.38,p005,0.064,-38569.04258832618,-5704.58728441663,-32864.45530390955,-32864.45530390955,-38569.05475952598,0.9999996296548757,3.703451242897948e-07,-0.07879547443965342,0,-0.07879547443965342,0.14267409517448892,0.1183219936757711,0.19711746811542452
28,3900,0.39,p005,0.064,-38480.667247000616,-10812.868501247023,-27667.798745753593,-27667.798745753593,-38480.68170423282,0.9999994774713656,5.225286343613078e-07,-0.076990880384522,0,-0.076990880384522,0.14495927033498968,0.11928675027471851,0.1962776306592405
29,4000,0.4,p005,0.064,-38445.71118714978,-18708.738310240995,-19736.97287690878,-19736.97287690878,-38445.731453661356,0.9999989731723258,1.0268276742220195e-06,-0.07487213800973677,0,-0.07487213800973677,0.14968445247293805,0.1199879351013281,0.19486007311106487
30,4100,0.41000000000000003,p005,0.064,-38400.12982718149,-21113.940961398446,-17286.188865783042,-17286.188865783042,-38400.152967011076,0.9999986613725087,1.3386274912430274e-06,-0.07254699633839486,0,-0.07254699633839486,0.15159692342982584,0.12034852674899117,0.19289552308738603
31,4200,0.42,p005,0.064,-38318.09424487362,-16102.520538960147,-22215.57370591347,-22215.57370591347,-38318.11225024593,0.9999991895170762,8.104829237742806e-07,-0.07393958660063714,0,-0.07393958660063714,0.14793032596963282,0.12221387852196074,0.19615346512259788
32,4300,0.43,p005,0.064,-38324.85307350036,-2708.6950835202297,-35616.15798998013,-35616.15798998013,-38324.86430435446,0.9999996846698901,3.1533010991235955e-07,-0.07622611262485007,0,-0.07622611262485007,0.1415764079976787,0.11913986915699101,0.19536598178184109
33,4400,0.44,p005,0.064,-38354.36352877904,-16622.171232868306,-21732.192295910732,-21732.192295910732,-38354.381934637764,0.9999991530616286,8.46938371379391e-07,-0.0784340841582173,0,-0.0784340841582173,0.1483252550772193,0.11768921610277912,0.19612330026099642
34,4500,0.45,p005,0.064,-38408.79959300047,-25196.930019047926,-13211.869573952543,-13211.869573952543,-38408.829868737084,0.9999977084546826,2.2915453173899536e-06,-0.07641140774919916,0,-0.07641140774919916,0.15610105687833378,0.12104560946468604,0.1974570172138852
35,4600,0.46,p005,0.064,-38316.057279933186,-17222.582620965288,-21093.474658967898,-21093.474658967898,-38316.076243126634,0.9999991009940441,8.990059559565999e-07,-0.07350790465060453,0,-0.07350790465060453,0.14866886761241693,0.12109717558006466,0.1946050802306692
36,4700,0.47000000000000003,p005,0.064,-38305.89210674798,-1504.2494917259028,-36801.64261502208,-36801.64261502208,-38305.902975824836,0.9999997046580082,2.953419917517408e-07,-0.07336006864115409,0,-0.07336006864115409,0.14114090773683893,0.12255746390290277,0.19591753254405686
37,4800,0.48,p005,0.064,-38216.5295451477,-13977.47535433466,-24239.05419081304,-24239.05419081304,-38216.54604743053,0.9999993191871174,6.808128826252258e-07,-0.07547301404466827,0,-0.07547301404466827,0.14678573050006657,0.12174612093226997,0.19721913497693824
38,4900,0.49,p005,0.064,-38221.82071720221,-23258.325283452054,-14963.495433750155,-14963.495433750155,-38221.84744887645,0.9999982135471723,1.7864528276678726e-06,-0.07815475722471138,0,-0.07815475722471138,0.15410756162087066,0.11794506105546337,0.19609981828017475
39,5000,0.5,p005,0.064,-38254.50953710737,-15989.563587849552,-22264.945949257817,-22264.945949257817,-38254.52750255306,0.999999193107554,8.068924460258309e-07,-0.07975304654796504,0,-0.07975304654796504,0.14807606569839177,0.11949287469375518,0.19924592124172022
