frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
28,3900,0.39,p001,0.016,88325.8284747325,-38754.99074042076,127080.81921515326,127080.81921515326,-38754.993888023935,2.476851374000333e-08,0.9999999752314863,0.06965671695891594,1,0.06965671695891594,0.34454644258913947,0.17307653770215967,0.10341982074324373
29,4000,0.4,p001,0.016,106149.0059079151,-38824.431877207884,144973.43778512298,144973.43778512298,-38824.43463633396,1.9031941356217885e-08,0.9999999809680586,0.07518047941297233,1,0.07518047941297233,0.33640573073868796,0.17742260150480452,0.10224212209183219
30,4100,0.41000000000000003,p001,0.016,112124.01853118211,-38756.438830498024,150880.45736168014,150880.45736168014,-38756.44148160341,1.757089912457488e-08,0.9999999824291008,0.07273983790098057,1,0.07273983790098057,0.3364278262591323,0.17462638783492676,0.10188654993394619
31,4200,0.42,p001,0.016,104843.72272708142,-38670.71582133125,143514.43854841267,143514.43854841267,-38670.7186085072,1.9420874131093058e-08,0.9999999805791259,0.0651527044710806,1,0.0651527044710806,0.3403925357551373,0.16746825600590665,0.10231555153482605
32,4300,0.43,p001,0.016,65924.6797716041,-38679.165194116125,104603.84496572023,104603.84496572023,-38679.1690180672,3.6556503213436287e-08,0.9999999634434968,0.06977317016249715,1,0.06977317016249715,0.3467453531608034,0.17499362308234406,0.10522045291984691
33,4400,0.44,p001,0.016,69842.05949511842,-38662.56831280675,108504.62780792516,108504.62780792516,-38662.57199928533,3.397530967674811e-08,0.9999999660246903,0.07723872138700631,1,0.07723872138700631,0.3599200517339791,0.1821787063141021,0.10493998492709579
34,4500,0.45,p001,0.016,106391.3571519235,-38629.017069596885,145020.37422152038,145020.37422152038,-38629.01982782995,1.9019623820337728e-08,0.9999999809803761,0.07158993876733655,1,0.07158993876733655,0.367478276684675,0.17390031821134894,0.10231037944401239
35,4600,0.46,p001,0.016,118167.39742015864,-38593.44136333131,156760.83878348995,156760.83878348995,-38593.44391498895,1.6277391601260405e-08,0.9999999837226083,0.0705673109342328,1,0.0705673109342328,0.37247630548681027,0.17219534493463837,0.10162803400040557
36,4700,0.47000000000000003,p001,0.016,74713.50199889773,-38534.20610738819,113247.70810628592,113247.70810628592,-38534.20963946839,3.118897534681864e-08,0.9999999688110246,0.07602244564590947,1,0.07602244564590947,0.36981631110334495,0.18059979952983232,0.10457735388392285
37,4800,0.48,p001,0.016,57769.03418310729,-38512.50277618598,96281.53695929327,96281.53695929327,-38512.506930668715,4.314931506543829e-08,0.999999956850685,0.0772134083219474,1,0.0772134083219474,0.36290387858985373,0.1832793065662906,0.1060658982443432
38,4900,0.49,p001,0.016,63855.064078832074,-38502.29711052115,102357.36118935322,102357.36118935322,-38502.30101839822,3.8178756545104164e-08,0.9999999618212434,0.07673232838889447,1,0.07673232838889447,0.3551131886679722,0.18219733357189116,0.10546500518299669
39,5000,0.5,p001,0.016,91229.40596059544,-38452.81282970714,129682.21879030258,129682.21879030258,-38452.81591417002,2.37847776474176e-08,0.9999999762152223,0.07657290687387867,1,0.07657290687387867,0.3518502420390072,0.17985254064455025,0.10327963377067158
