frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
12,2300,0.23,p002,0.028,-38763.84658539601,-20493.30381578658,-18270.542769609427,-18270.542769609427,-38763.868478534365,0.9999988017276682,1.1982723317482957e-06,-0.08344754125592957,0,-0.08344754125592957,0.15111468991929047,0.11872414571456721,0.20217168697049678
13,2400,0.24,p002,0.028,-38739.747188278736,-20439.456596499163,-18300.290591779572,-18300.290591779572,-38739.769045829045,0.999998805620163,1.1943798370883663e-06,-0.08299173990681916,0,-0.08299173990681916,0.15108467559983918,0.11723511534901099,0.20022685525583014
14,2500,0.25,p002,0.028,-38715.22731598027,-13017.739720597718,-25697.487595382554,-25697.487595382554,-38715.24288169487,0.9999993942716898,6.057283102323119e-07,-0.08505344460778334,0,-0.08505344460778334,0.14616340890195617,0.11772195272019788,0.20277539732798122
15,2600,0.26,p002,0.028,-38788.164077630994,-14744.125083732739,-24044.038993898255,-24044.038993898255,-38788.18071375953,0.999999308098547,6.919014530204493e-07,-0.08569945686751244,0,-0.08569945686751244,0.1471042735381003,0.11942342960610687,0.20512288647361931
16,2700,0.27,p002,0.028,-38702.587112176494,-20690.864016458712,-18011.72309571778,-18011.72309571778,-38702.609319907795,0.9999987670431961,1.2329568038760286e-06,-0.0817943430931794,0,-0.0817943430931794,0.15131433671075628,0.11695679127630193,0.19875113436948133
17,2800,0.28,p002,0.028,-38658.584834412,-16953.635655095655,-21704.949179316347,-21704.949179316347,-38658.603263372934,0.9999991509342188,8.490657812942892e-07,-0.08507067041852023,0,-0.08507067041852023,0.14859607436251668,0.11996318025803038,0.2050338506765506
18,2900,0.29,p002,0.028,-38671.54652754011,-8727.282145830657,-29944.26438170945,-29944.26438170945,-38671.559885684976,0.9999995539001132,4.460998867528154e-07,-0.0811937174933094,0,-0.0811937174933094,0.1439460165589013,0.11681582833497685,0.19800954582828625
19,3000,0.3,p002,0.028,-38644.222381208354,-19423.373936563585,-19220.84844464477,-19220.84844464477,-38644.24319192168,0.9999989172866991,1.0827133009039258e-06,-0.08231425527107494,0,-0.08231425527107494,0.15027741931443106,0.11795272800645173,0.20026698327752668
20,3100,0.31,p002,0.028,-38624.98877371781,-23955.578313303035,-14669.410460414772,-14669.410460414772,-38625.01604129325,0.9999981412017784,1.8587982216211607e-06,-0.0806150705627105,0,-0.0806150705627105,0.15449525313713974,0.11798115018109431,0.1985962207438048
21,3200,0.32,p002,0.028,-38533.61030058123,-14175.477387585532,-24358.1329129957,-24358.1329129957,-38533.626722190056,0.9999993258273638,6.741726362169409e-07,-0.07969636119243016,0,-0.07969636119243016,0.14675661687649638,0.11581532728277887,0.19551168847520903
22,3300,0.33,p002,0.028,-38478.1691694374,-2924.898590214405,-35553.270579223,-35553.270579223,-38478.180420156874,0.9999996835533789,3.1644662118468503e-07,-0.08397980293269643,0,-0.08397980293269643,0.14173591363100427,0.11956299236918362,0.20354279530188005
23,3400,0.34,p002,0.028,-38483.61296902064,-8575.24120769449,-29908.371761326154,-29908.371761326154,-38483.62634319642,0.9999995528287557,4.4717124431103983e-07,-0.0817301087382677,0,-0.0817301087382677,0.14397044947686635,0.11517323634727435,0.19690334508554205
24,3500,0.35000000000000003,p002,0.028,-38506.05321376052,-16958.325018566888,-21547.72819519363,-21547.72819519363,-38506.07177718641,0.9999991384987905,8.615012094814745e-07,-0.08264794044673986,0,-0.08264794044673986,0.1485571660764055,0.11556438491091829,0.19821232535765815
25,3600,0.36,p002,0.028,-38435.594055394904,-19329.553891754564,-19106.04016364034,-19106.04016364034,-38435.61499115963,0.9999989042355891,1.0957644108744446e-06,-0.08125279452015559,0,-0.08125279452015559,0.1503927285627656,0.11821843455077062,0.1994712290709262
26,3700,0.37,p002,0.028,-38543.937006486376,-15232.581246252492,-23311.355760233884,-23311.355760233884,-38543.9541654929,0.9999992639217796,7.360782203758021e-07,-0.08046247044744374,0,-0.08046247044744374,0.14738023007463197,0.1177285694589779,0.19819103990642165
27,3800,0.38,p002,0.028,-38421.07201075766,-6003.949103295658,-32417.122907462006,-32417.122907462006,-38421.08434991092,0.9999996193633871,3.8063661295106854e-07,-0.07995551092587683,0,-0.07995551092587683,0.14287255673605917,0.11829394834393978,0.1982494592698166
28,3900,0.39,p002,0.028,-38310.06349015262,-12494.760882297385,-25815.302607855236,-25815.302607855236,-38310.078984829015,0.9999993997878689,6.002121311077246e-07,-0.08105250243464976,0,-0.08105250243464976,0.14597127011027994,0.11922685403731198,0.20027935647196174
29,4000,0.4,p002,0.028,-38369.72202568248,-18099.838337407302,-20269.88368827518,-20269.88368827518,-38369.74175937295,0.9999990264545988,9.735454012393951e-07,-0.08084233714291802,0,-0.08084233714291802,0.1494586403734067,0.11751658995158001,0.19835892709449804
30,4100,0.41000000000000003,p002,0.028,-38285.85630848099,-20616.37553580277,-17669.480772678216,-17669.480772678216,-38285.87894635545,0.9999987188182411,1.2811817588498364e-06,-0.08145877628808965,0,-0.08145877628808965,0.1514928452652923,0.11620714012864089,0.19766591641673054
31,4200,0.42,p002,0.028,-38299.00464080999,-9244.903297904268,-29054.10134290572,-29054.10134290572,-38299.01840822292,0.9999995261460777,4.7385392232257573e-07,-0.08352960599506337,0,-0.08352960599506337,0.14439921001768632,0.11775674781014761,0.20128635380521098
32,4300,0.43,p002,0.028,-38176.87847039223,3511.5787994071434,-41688.45726979937,-41688.45726979937,-38176.88806537209,0.9999997698409566,2.301590434350409e-07,-0.08202081902232636,0,-0.08202081902232636,0.13963092860204904,0.11665417869800379,0.19867499772033015
33,4400,0.44,p002,0.028,-38195.53232534442,-19288.474156092707,-18907.058169251715,-18907.058169251715,-38195.5534814412,0.9999988810501748,1.1189498251851226e-06,-0.0802597793729655,0,-0.0802597793729655,0.1504402948495945,0.11698835385406617,0.19724813322703166
34,4500,0.45,p002,0.028,-38225.112871606165,-21736.73800797746,-16488.374863628705,-16488.374863628705,-38225.13713108685,0.9999985286961574,1.4713038426483749e-06,-0.0799867678414582,0,-0.0799867678414582,0.15257482523362814,0.11849593035657235,0.19848269819803055
35,4600,0.46,p002,0.028,-38212.851387050265,-13617.095939539227,-24595.755447511037,-24595.755447511037,-38212.86765000817,0.9999993387909376,6.612090624469324e-07,-0.0794559209763575,0,-0.0794559209763575,0.14659370539108166,0.11731236742122357,0.19676828839758106
36,4700,0.47000000000000003,p002,0.028,-38199.20068927051,-12323.214178751223,-25875.986510519288,-25875.986510519288,-38199.216147609106,0.9999994025997764,5.974002236230902e-07,-0.08333174406353495,0,-0.08333174406353495,0.14600918828673712,0.11851777227706721,0.20184951634060216
37,4800,0.48,p002,0.028,-38173.21924716077,-16495.757071668602,-21677.462175492168,-21677.462175492168,-38173.23769948957,0.9999991487796296,8.512203703570087e-07,-0.08471449511149706,0,-0.08471449511149706,0.14857448425284328,0.11742321002552569,0.20213770513702276
38,4900,0.49,p002,0.028,-38206.442243722995,-18208.843895221915,-19997.59834850108,-19997.59834850108,-38206.46224610493,0.999998999762793,1.000237206949528e-06,-0.08424649847914112,0,-0.08424649847914112,0.14980656824408203,0.11790074144632293,0.20214723992546405
39,5000,0.5,p002,0.028,-38118.14426138278,-16236.289548237895,-21881.854713144887,-21881.854713144887,-38118.16254135361,0.999999164607364,8.353926359006003e-07,-0.08360842032855556,0,-0.08360842032855556,0.1484201031621716,0.11748922543432488,0.20109764576288044
