branch,window_id,frame,proton_transfer_rc_nm,ring_opening_rc_nm,delta_e_shifted_kj_mol,evb_energy_kj_mol
reverse,p005,23,0.09278928491121775,0.3545967570193582,176641.39850911545,-38598.62509367535
reverse,p005,24,0.09331383714224685,0.3617998579367001,204626.50601900433,-38561.83424638843
reverse,p005,25,0.09198918012895747,0.3659202996531188,183006.4150502103,-38518.96869469533
reverse,p005,26,0.0889168616626097,0.3656799562664226,151714.49348946902,-38570.455544252865
reverse,p005,27,0.09208696224948767,0.35884478568314176,155973.52811452333,-38457.20941657001
reverse,p005,28,0.09486838112795447,0.35475106299377285,188308.1875833246,-38441.71787158026
reverse,p005,29,0.09588050364038982,0.34991098420751326,196502.2919634724,-38491.594176835584
reverse,p005,30,0.09232433378666391,0.3472657639504235,155747.02819205882,-38515.31562673443
reverse,p005,31,0.08953128953560012,0.34840940626332234,135038.539857478,-38428.616533343666
reverse,p005,32,0.09353649359810338,0.35097999977843114,151219.04268771454,-38373.5480379612
reverse,p005,33,0.09581598329973023,0.3580335794402403,214403.19889190627,-38358.86568770908
reverse,p005,34,0.09229413501977651,0.35767345677086293,229932.8741265048,-38342.573076413464
reverse,p005,35,0.08654111760243682,0.35655743969122505,178318.93984373956,-38342.991097597725
reverse,p005,36,0.08870939129680021,0.3486468335652778,130056.74856243731,-38198.02190215001
reverse,p005,37,0.0885024880237222,0.34254206270334325,147260.18810364328,-38210.1435821332
reverse,p005,38,0.09418308973600205,0.33829731646176575,206867.80471936945,-38133.177123069676
reverse,p005,39,0.09323208576552934,0.33804092324408247,216149.15962369434,-38108.535811788155
reverse,p006,0,0.1048422307623708,0.35059835545312085,168932.12265790763,-39233.860509726044
reverse,p006,1,0.1015602093724236,0.350943619758832,171010.8699101527,-39169.59679952398
reverse,p006,2,0.1016569359584029,0.34975755879017506,169201.95915883366,-39120.25608867433
reverse,p006,3,0.09841086049834294,0.35475198829742105,182058.22655483944,-39013.51869555982
reverse,p006,4,0.0974742621294798,0.3531985359040403,186968.26824472315,-39073.3793252319
reverse,p006,5,0.09615809288090921,0.3475772402970451,181107.71122759083,-38987.890430102954
reverse,p006,6,0.10290440656728177,0.34631996175991964,154617.02739040757,-38964.12779999206
reverse,p006,7,0.10298751292831501,0.34629016242759814,168845.95381748007,-38931.55679598378
reverse,p006,8,0.09824494728076512,0.3483598573354841,214032.87730244553,-38951.25338359756
reverse,p006,9,0.09331433193019152,0.34915784067777356,213170.29302613478,-38929.84903721587
reverse,p006,10,0.10252310307358606,0.34798545470011977,144533.19773975454,-38834.16017676692
reverse,p006,11,0.10881948342161815,0.34538701102819314,133154.64082520516,-38961.315734125455
reverse,p006,12,0.11071866296263821,0.3440202316060704,163231.15635619426,-38977.866830677536
reverse,p006,13,0.11135396107826243,0.3496904630280278,173168.2822104179,-38952.3970458016
reverse,p006,14,0.1230931884782814,0.35415309166772385,156681.62281472338,-38818.6509048235
reverse,p006,15,0.10919487311851675,0.359477697895329,156797.53835689335,-38849.17700491326
reverse,p006,16,0.10500820976233935,0.35765264222684684,153334.8265496875,-38767.55163142037
reverse,p006,17,0.10820847790319219,0.3492152022392148,153843.88247927488,-38887.71099677903
reverse,p006,18,0.10375566186166083,0.3462612365380866,167301.7935489214,-38875.325744893475
reverse,p006,19,0.10036745376543774,0.34507325945274325,181613.424180352,-38785.30387465519
reverse,p006,20,0.09812039080869507,0.3462547662898883,209234.55728014486,-38785.73300142042
reverse,p006,21,0.10207674461149087,0.349019890091634,178020.86217101684,-38747.47220102599
reverse,p006,22,0.097605966479563,0.34745479629523696,159758.24746839097,-38740.99407831335
reverse,p006,23,0.09702766493526879,0.3467710762213043,163861.81363105236,-38771.69385844712
reverse,p006,24,0.10000472483810686,0.34568652227348906,194365.6115516971,-38712.205269003636
reverse,p006,25,0.10428268417539116,0.34739098327113405,195813.8786993581,-38648.48264288159
reverse,p006,26,0.09686240400297802,0.35078921766193505,184598.4966140493,-38597.15597975733
reverse,p006,27,0.09418886435964993,0.3518112844543334,176613.19583982407,-38592.31772657437
reverse,p006,28,0.09385832733284726,0.35454244650585726,172430.28050544273,-38609.635706395944
reverse,p006,29,0.09916721196258282,0.35238809620491973,199624.38797866728,-38447.64809331995
reverse,p006,30,0.10564389932170946,0.3509350400002626,229844.85161196513,-38526.94851747704
reverse,p006,31,0.09784730488258118,0.3500602292652325,199645.6256382086,-38503.01704006696
reverse,p006,32,0.0966461044747939,0.3512666811134938,150212.2074323362,-38579.15026800758
reverse,p006,33,0.10115082072343069,0.35908400704566434,151084.5041903136,-38446.33016081982
reverse,p006,34,0.10931883176195897,0.3629791763215212,184541.62573875365,-38437.57624924768
reverse,p006,35,0.1040502567631649,0.3630176074853,237123.5698220444,-38455.55736221517
reverse,p006,36,0.10093447399250026,0.35881439176326546,193997.5952726113,-38344.34743535187
reverse,p006,37,0.09733382915033481,0.35509079860487663,149651.89039418314,-38319.653131470695
reverse,p006,38,0.10266156353923976,0.3572509276834048,140945.8648499641,-38250.51516250173
reverse,p006,39,0.1038940388243192,0.35857550583629755,185797.00226744378,-38371.11222586992
reverse,p007,0,0.10298228905958232,0.35916494576098773,178765.24031061624,-39214.84284271483
reverse,p007,1,0.10129828601893658,0.3561722640145642,166313.03677983215,-39039.49327696403
reverse,p007,2,0.11048667849961308,0.34816522807606703,172005.93979163968,-39099.641138955514
reverse,p007,3,0.11255835400209001,0.34654774897373486,223624.7308685839,-39050.25082136935
reverse,p007,4,0.1140289808125438,0.34421541815815565,213343.94400704553,-39013.336440209925
reverse,p007,5,0.10461375013993893,0.34526954663301485,196342.37896245462,-39012.21011983689
reverse,p007,6,0.10543019479099085,0.35031809946686854,166415.58576674352,-38971.45134109058
reverse,p007,7,0.1054781959278333,0.35317148257257464,188984.746008213,-38936.06448699423
reverse,p007,8,0.10827649417483103,0.35571561533292984,219732.80554307686,-38936.298514439986
reverse,p007,9,0.10518154826037862,0.3553119330176269,221956.46155974042,-38929.07298729874
reverse,p007,10,0.10216358227490879,0.35536391242307347,191504.4065605817,-38929.33864009891
reverse,p007,11,0.11271939328448094,0.35462828683307196,155579.49523999894,-38925.89355828031
reverse,p007,12,0.10940085662578447,0.3530856267425538,175382.1544481395,-38953.92955120979
reverse,p007,13,0.11176143140296478,0.35268874583147486,208483.3025120595,-38938.76919414164
reverse,p007,14,0.11497042455931875,0.3503789964458575,175767.0576084578,-38934.59403499242
reverse,p007,15,0.12482159431331458,0.35167148986045277,155367.96169594355,-38980.8422287078
reverse,p007,16,0.11967373424586697,0.35903420145710435,162829.22884333512,-38968.10378424506
reverse,p007,17,0.11594675945083838,0.35976154140018596,173317.7606393028,-38928.22262955339
reverse,p007,18,0.11341076645365111,0.3582775152617642,191004.98222771,-38889.2172868825
reverse,p007,19,0.116716742418868,0.35319097188671406,185829.15984385868,-38856.93344997306
reverse,p007,20,0.10645018788590249,0.34460375067986654,181968.120917107,-38762.14691618398
reverse,p007,21,0.10490513499308492,0.3416966425323556,173913.84023778417,-38695.050956799794
reverse,p007,22,0.10333724176979246,0.3390986797164107,173694.96841236565,-38659.003336329755
reverse,p007,23,0.1084178215179202,0.3399668942951718,192878.40729384596,-38626.42028220033
reverse,p007,24,0.099942199429432,0.3435925928319578,231209.6550187702,-38604.752462449556
reverse,p007,25,0.09967059837727976,0.3438185509299457,221339.07240939798,-38527.20406855902
reverse,p007,26,0.10374557517454851,0.3427625072404551,179644.11988217995,-38551.18541694495
reverse,p007,27,0.1113678355806594,0.33906619000460925,172833.1090440891,-38553.97050711166
reverse,p007,28,0.10903377362570553,0.34340797138561513,189833.7792797066,-38477.35146575322
reverse,p007,29,0.10749393406425008,0.34863887144602523,223992.0763898301,-38515.4494014216
reverse,p007,30,0.10687408111788899,0.35490676425155065,206237.42452658206,-38378.47629512049
reverse,p007,31,0.10935130178626237,0.3595008565823735,168901.12620579783,-38327.491248236314
reverse,p007,32,0.10655925856453276,0.35880639673706827,162423.51733380236,-38376.09711358852
reverse,p007,33,0.11261620695124938,0.36350981997890364,174259.0176786828,-38383.0585081357
reverse,p007,34,0.11423044064277378,0.36848536201058185,194479.18299198715,-38310.578152414964
reverse,p007,35,0.11155124041788277,0.3698533644410296,199474.76605213952,-38345.707910724435
reverse,p007,36,0.1092987187925281,0.36686401902477644,180867.60189329466,-38354.74057873263
reverse,p007,37,0.10757911115726682,0.362573232874097,161333.7820719593,-38348.85411135826
reverse,p007,38,0.11776379878121751,0.35486673047091877,158325.67356362028,-38275.03992221237
reverse,p007,39,0.11480339685400541,0.3514439341166596,211545.53533218338,-38236.88913339273
reverse,p008,0,0.11453124555304552,0.36188065235731026,210593.5732858928,-39012.507083704026
reverse,p008,1,0.10667482027912,0.36163226970198703,164579.3911360188,-38970.33860567724
reverse,p008,2,0.10835805474973292,0.35787166702752055,169258.500541894,-38978.85086733286
reverse,p008,3,0.11572452616503018,0.360329751336398,228160.71678286733,-38921.509929793596
reverse,p008,4,0.12012143038413228,0.3607796017584913,267938.4374184608,-38932.720548246434
reverse,p008,5,0.11332517184639594,0.3577267583621692,226833.110590337,-38812.4969992282
reverse,p008,6,0.11376283363723033,0.35884360460001963,150748.59310564058,-38764.25929467553
reverse,p008,7,0.11584912098521721,0.35780562753418954,146001.03099155036,-38749.95519595867
reverse,p008,8,0.1258974293884606,0.3613971854983982,189443.29574793307,-38846.26712670842
reverse,p008,9,0.1196252737433212,0.3647383964895206,260170.41246308928,-38840.82118182427
reverse,p008,10,0.10696783038835116,0.36519693056933755,261295.1657592858,-38726.15746744166
reverse,p008,11,0.11700443422900736,0.3624743384524139,161250.7285039252,-38787.93267017824
reverse,p008,12,0.12137204444918381,0.357525574436008,134034.3731330003,-38791.07048357515
reverse,p008,13,0.11743852540529007,0.35619119943606115,178421.8467445337,-38723.775259868155
reverse,p008,14,0.1234883420303636,0.3545947020620773,222203.58404828355,-38757.652823651806
reverse,p008,15,0.1286195995109335,0.35794065716263956,199806.14451332053,-38700.08748340228
reverse,p008,16,0.12223409524054649,0.36199066909570504,171512.05980625254,-38707.95786484699
reverse,p008,17,0.11843980683277809,0.36251712130826635,145394.32186850303,-38642.68870294679
reverse,p008,18,0.1179133530907973,0.35614585959384737,177589.283087054,-38861.76893388646
reverse,p008,19,0.13127703877919386,0.3503283283551546,204405.7842915673,-38647.01053802253
reverse,p008,20,0.12364769637961996,0.346172880046488,229308.4840913193,-38584.18969281501
reverse,p008,21,0.11257216523933997,0.35173312887948543,207753.11691705734,-38656.654004035256
reverse,p008,22,0.10741426970429248,0.35715642290465044,167225.42181362468,-38683.60118526833
reverse,p008,23,0.11236658806347222,0.3547007449603423,166875.7150634455,-38652.11280790543
reverse,p008,24,0.11629911563172804,0.35393335756565847,217128.28648880223,-38615.5328532616
reverse,p008,25,0.11639870190068669,0.35231875269543933,254012.30487993537,-38595.90458902421
reverse,p008,26,0.11412327407199764,0.35574946586285766,203641.02359088644,-38530.94340684873
reverse,p008,27,0.11602702414842203,0.35827547450469627,156144.08089589374,-38576.191750790385
reverse,p008,28,0.11580725544014385,0.36356229415842783,164822.39195037624,-38558.8878385743
reverse,p008,29,0.11738586202389856,0.3661714119435453,219095.87577831786,-38471.98847445383
reverse,p008,30,0.12228935561653265,0.36522639718906647,234238.47716925465,-38488.868131301526
reverse,p008,31,0.12349910175096569,0.36396885986892286,193148.6724228732,-38411.51599220779
reverse,p008,32,0.11853635823115068,0.3603915661720928,164071.01140933033,-38452.67119314421
reverse,p008,33,0.11506567661274235,0.361585497606045,170639.29529837822,-38506.7940052246
reverse,p008,34,0.11483558691108513,0.36565515248213604,206878.4285795189,-38381.10810730152
reverse,p008,35,0.12058782271434733,0.3707144112038598,244410.34724273725,-38297.737886677816
reverse,p008,36,0.12055820420103482,0.36831246839960086,217404.27501324125,-38327.99077693974
reverse,p008,37,0.11305534371637904,0.3645641133417224,178577.14158820832,-38296.30958507913
reverse,p008,38,0.11214790344553112,0.3590128315186452,171849.13595949337,-38299.586146529124
reverse,p008,39,0.12328827523401698,0.3547955253202402,181286.88883199397,-38264.83536872036
reverse,p009,0,0.11755629992136757,0.3638593558153911,227767.5593326274,-38949.93937557966
reverse,p009,1,0.1132120365193684,0.36218516167621617,209243.65217408075,-38870.16690704465
reverse,p009,2,0.11427917125581108,0.35885949554504926,188248.07881443494,-38827.395557328695
reverse,p009,3,0.11935088502744348,0.3628168773259898,205363.05261461312,-38827.79152180458
reverse,p009,4,0.13074737005097214,0.36365251596252374,248957.39903757177,-38737.04903414227
reverse,p009,5,0.1216989304821755,0.358696200319978,265883.88628216984,-38679.31205662311
reverse,p009,6,0.12219132526263812,0.35821362958239156,196541.011440498,-38626.17261646691
reverse,p009,7,0.12396693439395831,0.3564498525779572,162170.56347711966,-38766.205312620164
reverse,p009,8,0.13238768569787707,0.35900866660191266,180842.57303743192,-38827.23255191397
reverse,p009,9,0.13250964489614936,0.36275809945838633,234905.74727398925,-38811.6319652244
reverse,p009,10,0.11914450830652436,0.3654189626588742,254317.82735747844,-38808.69217288152
reverse,p009,11,0.11902005327422252,0.3659091720270463,186275.56579375357,-38691.42815659783
reverse,p009,12,0.12221298069451604,0.363512050071464,152968.54168927958,-38764.4455596496
reverse,p009,13,0.12734679853196884,0.3606878670993216,186970.38042001784,-38695.66538808789
reverse,p009,14,0.12258129134552155,0.3549201635306407,256019.62368034117,-38766.658648715136
reverse,p009,15,0.11786202418489676,0.34978953934560575,267045.72487897775,-38695.675673632926
reverse,p009,16,0.12060336412639229,0.3483955164197923,192146.60577916808,-38713.13461225589
reverse,p009,17,0.12494890494290484,0.3465890893608469,159487.39232307355,-38708.34151313563
reverse,p009,18,0.12044777273880942,0.34715076135040424,189979.85242675577,-38642.31690175705
reverse,p009,19,0.1223151777379853,0.3490724320205813,260630.52075473365,-38625.476538667455
reverse,p009,20,0.12718080704194595,0.3509456403631946,255406.42154205457,-38547.38784059654
reverse,p009,21,0.12535935629570197,0.3556671715302306,187033.1990868665,-38575.24318197777
reverse,p009,22,0.12098802939301381,0.3564219726875876,153775.37834425352,-38551.78159209993
reverse,p009,23,0.12048110782736969,0.3550364251405984,200703.1638357633,-38493.872870943815
reverse,p009,24,0.13164679414648378,0.3595354706202618,233759.9882566562,-38492.82487199736
reverse,p009,25,0.12960521139145953,0.3628626803031101,265547.70307468023,-38460.45463477296
reverse,p009,26,0.11929271849996274,0.36887817752828267,216556.45648152562,-38523.922202508504
reverse,p009,27,0.1104903570022365,0.36588332011975927,166277.55359976937,-38437.68508047017
reverse,p009,28,0.11422563279580192,0.3640512080101217,178803.36225117597,-38312.389237694675
reverse,p009,29,0.12958025443066448,0.3594307613894191,225491.8409526257,-38391.5515560295
reverse,p009,30,0.12957619963114053,0.3536595182959273,285411.72253300535,-38254.49107708267
reverse,p009,31,0.12364462816352828,0.35176078969249064,242275.32035245266,-38308.462570136544
reverse,p009,32,0.11163463021840261,0.3449016498046011,183977.62663886228,-38307.71263707476
reverse,p009,33,0.12575199612235577,0.3421870036941282,153466.1188179445,-38112.70904563373
reverse,p009,34,0.12414954177805157,0.3430858583842732,225626.50765525454,-38217.47117001109
reverse,p009,35,0.12754785493726437,0.3496235545247412,278589.587447844,-38213.05334507262
reverse,p009,36,0.11757939350573163,0.35622386987631377,255567.98898000128,-38116.70882771202
reverse,p009,37,0.11530152179141118,0.35924444249474274,181458.72809970204,-38173.192901665825
reverse,p009,38,0.11721102747523734,0.3594191873797864,163261.96830620462,-38162.746496353386
reverse,p009,39,0.1179487832334847,0.35725537893903675,200787.29144520283,-38142.16411154294
