frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
28,4900,0.49,u006,-39000.0,-37705.07710117323,4107.21722731099,-41812.29432848422,-41812.29432848422,-37705.08666773529,0.9999997712022783,2.2879772165751433e-07,-0.13014090335873807,0,0.10956682447440658,0.23970772783314465
29,5000,0.5,u006,-39000.0,-37745.06547160819,-147.90047092409804,-37597.165000684094,-37597.165000684094,-37745.07611070523,0.9999997170241155,2.8297588444692323e-07,-0.15283535643100454,0,0.10833979887034222,0.2611751553013468
30,5100,0.51,u006,-39000.0,-37699.210198159155,1526.509126122197,-39225.71932428135,-39225.71932428135,-37699.22039554757,0.9999997400332411,2.599667588976118e-07,-0.14773716979712267,0,0.10747539700521822,0.2552125668023409
31,5200,0.52,u006,-39000.0,-37625.25910980126,-2700.3676022437867,-34924.89150755748,-34924.89150755748,-37625.2705629469,0.999999672063745,3.2793625498461765e-07,-0.14461293787939605,0,0.10601949263903328,0.2506324305184293
32,5300,0.53,u006,-39000.0,-37770.81863094249,4942.072192870633,-42712.890823813126,-42712.890823813126,-37770.82799579475,0.9999997807489033,2.1925109672249476e-07,-0.14909510569388973,0,0.10588489156892712,0.25497999726281684
33,5400,0.54,u006,-39000.0,-37745.17105459471,-2975.8674268809846,-34769.30362771373,-34769.30362771373,-37745.18255899158,0.9999996691222415,3.30877758580872e-07,-0.14233275842711646,0,0.10806552308919909,0.25039828151631555
34,5500,0.55,u006,-39000.0,-37489.72449719973,353.3115796049824,-37843.03607680471,-37843.03607680471,-37489.73506717323,0.9999997206892288,2.79310771178487e-07,-0.1376672668359218,0,0.11095322033150547,0.24862048716742724
35,5600,0.56,u006,-39000.0,-37584.66170007226,-1802.2400808318926,-35782.42161924037,-35782.42161924037,-37584.672878742036,0.9999996875934527,3.124065472426274e-07,-0.137210242735972,0,0.11292365154870686,0.25013389428467886
36,5700,0.5700000000000001,u006,-39000.0,-37476.274158866756,567.6075018132105,-38043.88166067997,-38043.88166067997,-37476.28467303808,0.99999972363058,2.7636942001585396e-07,-0.14565203320248377,0,0.11350579643497911,0.25915782963746287
37,5800,0.58,u006,-39000.0,-37433.09495355468,1431.2751082548348,-38864.37006180952,-38864.37006180952,-37433.105245755316,0.9999997351765856,2.648234144198014e-07,-0.14644370727299347,0,0.11365304711459598,0.26009675438758945
38,5900,0.59,u006,-39000.0,-37531.911160399264,-4578.346807743073,-32953.56435265619,-32953.56435265619,-37531.9232986872,0.9999996316550506,3.6834494943072116e-07,-0.1509020433067622,0,0.11085316752934936,0.2617552108361116
39,6000,0.6,u006,-39000.0,-37424.2414594111,5054.148803902703,-42478.390263313806,-42478.390263313806,-37424.250875961705,0.9999997783214861,2.2167851387866477e-07,-0.13683299602885673,0,0.10867135988293755,0.2455043559117943
