frame,step,time_ps,window_id,gap_center_kj_mol,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,donor_h,h_acceptor
12,3300,0.33,u025,-29500.0,-38897.70324548686,-11559.518657015025,-27338.184588471835,-27338.184588471835,-38897.717877028495,0.9999994647952601,5.352047398043958e-07,-0.21507510290896042,0,0.1073506810628052,0.32242578397176563
13,3400,0.34,u025,-29500.0,-38860.629447125626,-3022.362805927027,-35838.2666411986,-35838.2666411986,-38860.64060837624,0.9999996885663089,3.114336910026161e-07,-0.21878456236551835,0,0.11023210703444936,0.3290166693999677
14,3500,0.35000000000000003,u025,-29500.0,-38734.97406009608,-11062.77802670942,-27672.19603338666,-27672.19603338666,-38734.98851503094,0.9999994776374184,5.223625815786725e-07,-0.216480305841481,0,0.11292070580612226,0.32940101164760327
15,3600,0.36,u025,-29500.0,-38767.13227342279,-12183.836409200507,-26583.29586422228,-26583.29586422228,-38767.14732045742,0.999999433967192,5.660328079026833e-07,-0.20983253900507015,0,0.11265846646982908,0.32249100547489923
16,3700,0.37,u025,-29500.0,-38725.107591699954,3039.888696313603,-41764.99628801356,-41764.99628801356,-38725.11716909595,0.9999997706837673,2.293162326694187e-07,-0.2137298499513831,0,0.11198870055342337,0.32571855050480647
17,3800,0.38,u025,-29500.0,-38663.237167974265,-13464.339585506212,-25198.897582468053,-25198.897582468053,-38663.25304167456,0.999999370064494,6.299355059247169e-07,-0.22027772500131879,0,0.10886312865760236,0.32914085365892115
18,3900,0.39,u025,-29500.0,-38643.761705256795,-8722.729012449126,-29921.03269280767,-29921.03269280767,-38643.77507377336,0.9999995532071115,4.4679288840887565e-07,-0.2151856615653543,0,0.10756108572353945,0.32274674728889374
19,4000,0.4,u025,-29500.0,-38744.66445339451,-8232.145089764002,-30512.519363630505,-30512.519363630505,-38744.67756276196,0.9999995703613973,4.296386026947374e-07,-0.2121651659768208,0,0.10851046810617873,0.32067563408299954
20,4100,0.41000000000000003,u025,-29500.0,-38735.105825417006,-9112.87742108418,-29622.228404332825,-29622.228404332825,-38735.119328783876,0.9999995441479157,4.558520843023217e-07,-0.2113414885504497,0,0.1101896846040773,0.321531173154527
21,4200,0.42,u025,-29500.0,-38654.08059121788,-9225.94384989547,-29428.136741322407,-29428.136741322407,-38654.094183645386,0.9999995381149996,4.618850003579311e-07,-0.21197076697237544,0,0.11128398173423198,0.3232547487066074
22,4300,0.43,u025,-29500.0,-38544.537662823015,-4518.776475525316,-34025.7611872977,-34025.7611872977,-38544.54941861768,0.9999996545033489,3.454966511218238e-07,-0.210601105823437,0,0.11157216107418459,0.3221732668976216
23,4400,0.44,u025,-29500.0,-38460.26242063669,-14359.544464051927,-24100.717956584762,-24100.717956584762,-38460.279017641195,0.9999993113490777,6.886509222869819e-07,-0.20549613172969206,0,0.11035952392794564,0.3158556556576377
24,4500,0.45,u025,-29500.0,-38538.129751962726,-9832.111279309262,-28706.018472653464,-28706.018472653464,-38538.143686316114,0.9999995145847247,4.85415275364165e-07,-0.2049467781697105,0,0.10785189028058403,0.3127986684502945
25,4600,0.46,u025,-29500.0,-38573.256810584484,-4021.470112663548,-34551.786697920936,-34551.786697920936,-38573.26838740595,0.999999664943124,3.3505687596635525e-07,-0.21327426777132458,0,0.10544239864230316,0.3187166664136277
26,4700,0.47000000000000003,u025,-29500.0,-38498.96128387403,-13549.334834069334,-24949.626449804695,-24949.626449804695,-38498.97731616789,0.9999993574142968,6.425857032033022e-07,-0.21757390664469917,0,0.10499661296208095,0.3225705196067801
27,4800,0.48,u025,-29500.0,-38479.68336543933,-8108.547257432103,-30371.136108007224,-30371.136108007224,-38479.69653583325,0.9999995663519976,4.3364800239587e-07,-0.20499032726334737,0,0.10717507505341987,0.31216540231676726
28,4900,0.49,u025,-29500.0,-38413.700122295675,-8449.062491434946,-29964.63763086073,-29964.63763086073,-38413.71347135822,0.9999995545065214,4.4549347849587306e-07,-0.19453861774185063,0,0.11038630829355436,0.304924926035405
29,5000,0.5,u025,-29500.0,-38447.14062566476,-7942.214025108464,-30504.926600556297,-30504.926600556297,-38447.153738295165,0.9999995701474944,4.2985250559013366e-07,-0.20978320162353897,0,0.11343552574156862,0.3232187273651076
30,5100,0.51,u025,-29500.0,-38431.941112428234,-7427.181357105117,-31004.759755323117,-31004.759755323117,-38431.95401366781,0.9999995838952167,4.161047832962339e-07,-0.22269101961431648,0,0.11480902176602585,0.33750004138034234
31,5200,0.52,u025,-29500.0,-38395.360581572866,-8414.091042578628,-29981.26953899424,-29981.26953899424,-38395.373923230116,0.9999995550006529,4.449993471489222e-07,-0.21347133683880928,0,0.11314773036948281,0.3266190672082921
32,5300,0.53,u025,-29500.0,-38259.85496662912,-12325.634103186138,-25934.220863442984,-25934.220863442984,-38259.87039025662,0.9999994052796405,5.947203595146888e-07,-0.21182687309509074,0,0.10971023451229807,0.3215371076073888
33,5400,0.54,u025,-29500.0,-38220.38238682979,-13639.24952961874,-24581.13285721105,-24581.13285721105,-38220.39865946204,0.9999993380040376,6.619959623810345e-07,-0.21421045200136213,0,0.10652024703199568,0.3207306990333578
34,5500,0.55,u025,-29500.0,-38258.551476227294,-3168.8340613678156,-35089.71741485948,-35089.71741485948,-38258.56287557444,0.9999996751373171,3.2486268286557873e-07,-0.21431927469777126,0,0.1047265029189813,0.31904577761675257
35,5600,0.56,u025,-29500.0,-38283.28405820843,-14866.521727590676,-23416.762330617756,-23416.762330617756,-38283.30113997672,0.9999992705335125,7.294664875479029e-07,-0.2118716912746958,0,0.10549891195427695,0.31737060322897276
36,5700,0.5700000000000001,u025,-29500.0,-38189.51710918383,-9532.884963249962,-28656.632145933865,-28656.632145933865,-38189.53106755141,0.9999995129101733,4.870898266395862e-07,-0.21788504297544142,0,0.10865850141140694,0.32654354438684835
37,5800,0.58,u025,-29500.0,-38273.78534269563,-7446.586191362265,-30827.199151333363,-30827.199151333363,-38273.79831824458,0.9999995790880006,4.2091199936589163e-07,-0.2210526577773553,0,0.11079314678932553,0.33184580456668084
38,5900,0.59,u025,-29500.0,-38263.63183834063,-11716.731070942886,-26546.900767397747,-26546.900767397747,-38263.64690600433,0.9999994324140989,5.675859010567663e-07,-0.21930598755015515,0,0.11246086030834859,0.33176684785850374
39,6000,0.6,u025,-29500.0,-38116.784581761865,-5973.517144486919,-32143.267437274946,-32143.267437274946,-38116.797026042645,0.9999996128498396,3.871501603747163e-07,-0.21107909066354572,0,0.1121672042303016,0.3232462948938473
