frame,step,time_ps,window_id,rc_center_nm,E1_kj_mol,E2_kj_mol,delta_e_kj_mol,delta_e_shifted_kj_mol,Eevb_kj_mol,w1,w2,proton_transfer_rc_nm,proton_transfer_event,proton_transfer_rc,ring_opening_rc,donor_h,h_acceptor
29,4000,0.4,p000,0.004,-38298.60370468334,-15207.322618591279,-23091.281086092058,-23091.281086092058,-38298.62102722592,0.9999992498243588,7.501756411620875e-07,-0.0891975346482133,0,-0.0891975346482133,0.1477827637653829,0.11629805613541204,0.20549559078362534
30,4100,0.41000000000000003,p000,0.004,-38256.857683872135,-21206.083204000577,-17050.774479871558,-17050.774479871558,-38256.8811431848,0.9999986241535165,1.3758464835200712e-06,-0.08586836826033645,0,-0.08586836826033645,0.15225629195675122,0.11293725168055788,0.19880561994089432
31,4200,0.42,p000,0.004,-38215.285974530765,-13845.320394120034,-24369.96558041073,-24369.96558041073,-38215.3023881662,0.9999993264818832,6.735181168338045e-07,-0.08915264325541926,0,-0.08915264325541926,0.14696773726862533,0.11480110956046001,0.20395375281587927
32,4300,0.43,p000,0.004,-38139.68396400471,-5264.725212379417,-32874.958751625294,-32874.958751625294,-38139.69613131585,0.9999996298914858,3.701085141694094e-07,-0.08872332409377687,0,-0.08872332409377687,0.14280427434473775,0.11411658008499284,0.2028399041787697
33,4400,0.44,p000,0.004,-38201.2473322686,-16194.881320113636,-22006.366012154962,-22006.366012154962,-38201.265508812125,0.9999991740338461,8.25966153916724e-07,-0.08565172306303788,0,-0.08565172306303788,0.14834106572202424,0.11459816157073228,0.20024988463377016
34,4500,0.45,p000,0.004,-38193.54056464313,-18154.247260118427,-20039.293304524705,-20039.293304524705,-38193.560525406996,0.9999990039207575,9.960792425323106e-07,-0.08428463835602568,0,-0.08428463835602568,0.1496873831296736,0.11794669493049298,0.20223133328651866
35,4600,0.46,p000,0.004,-38074.558090751496,-8956.778471765341,-29117.779618986155,-29117.779618986155,-38074.571828056214,0.9999995282163704,4.7178362960753617e-07,-0.08217194701699869,0,-0.08217194701699869,0.14432305534327777,0.11739530128288596,0.19956724829988465
36,4700,0.47000000000000003,p000,0.004,-37991.98285824785,-13326.922943889076,-24665.059914358775,-24665.059914358775,-37991.999075509775,0.9999993425014715,6.574985284557577e-07,-0.08546854715461918,0,-0.08546854715461918,0.14674602348060978,0.11832194723039813,0.2037904943850173
37,4800,0.48,p000,0.004,-38097.553357852885,-14665.362873200647,-23432.190484652238,-23432.190484652238,-38097.57042837427,0.9999992714937804,7.285062195716563e-07,-0.08703373412458201,0,-0.08703373412458201,0.14747710604743666,0.11570385356153687,0.20273758768611888
38,4900,0.49,p000,0.004,-38148.82541898711,-11593.466788200516,-26555.35863078659,-26555.35863078659,-38148.840481851774,0.9999994327755921,5.672244078325228e-07,-0.08605813614721805,0,-0.08605813614721805,0.14570499698926578,0.11526521794058261,0.20132335408780067
39,5000,0.5,p000,0.004,-38027.02281385081,-20646.84409253145,-17380.17872131936,-17380.17872131936,-38027.04582854339,0.9999986758115667,1.3241884333492493e-06,-0.08935000357339282,0,-0.08935000357339282,0.15208442470689024,0.11545480420470355,0.20480480777809637
